@relation InstanceResultListener

@attribute Key_Dataset {'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1'}
@attribute Key_Run {1,2}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.NNge,weka.classifiers.trees.RandomForest,weka.classifiers.trees.J48,weka.classifiers.bayes.NaiveBayes,weka.classifiers.bayes.HMM,weka.classifiers.lazy.IBk,weka.classifiers.lazy.LocalKnn}
@attribute Key_Scheme_options {'-G 5 -I 5','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-C 0.25 -M 2','','\"-S 6\" \"-I 0.01\" \"-C FULL\" -Dfalse -Lfalse -Rfalse','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-M 1 -W 2 -L 100 -O -V 2'}
@attribute Key_Scheme_version_ID {4084742275553788972,1116839470751428698,-217733168393644444,5995231201785697655,1959669739718119361,-3080186098777067172,1}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 31\nSize of the tree: 61\n'}
@attribute measureOutOfBagError numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',1,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170922.1405,2500,277,268,9,0,96.750903,3.249097,0,0.951251,0.03432,0.130307,7.723487,27.644548,438.971584,1107.749141,-668.777556,1.584735,3.999094,-2.414359,411.198809,1.484472,25949.013919,0.989362,93,0.010929,2,0.989071,181,0.010638,1,0.978947,0.989362,0.984127,0.97594,0.993547,0.992044,0.967509,0.01622,0.98378,0.032491,0.967463,0.967509,0.967467,0.951336,0.99513,0.991787,0.967337,0.967509,0.784,0.007,0.749791,0.006876,749.791,6.876,847993,2079451,236584,98.916968,39.590854,?,-1,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',2,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170922.1405,2499,278,273,5,0,98.201439,1.798561,0,0.973018,0.027482,0.100083,6.184867,21.233342,440.521372,27.28512,413.236252,1.584609,0.098148,1.486461,419.59694,1.509342,26478.754478,0.989474,94,0,0,1,183,0.010526,1,1,0.989474,0.994709,0.992016,0.998792,0.99767,0.982014,0.008783,0.991217,0.017986,0.982133,0.982014,0.982055,0.973212,0.998778,0.997604,0.98186,0.982014,0.718,0.005,0.704306,0.005023,704.306,5.023,930020,2078622,237413,99.640288,39.208633,?,-1,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',2,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170922.1406,2499,278,273,5,0,98.201439,1.798561,0,0.973019,0.02506,0.098058,5.639778,20.80376,440.521372,22.195777,418.325595,1.584609,0.079841,1.504768,420.90416,1.514044,26561.246874,0.989474,94,0,0,1,183,0.010526,1,1,0.989474,0.994709,0.992016,1,1,0.982014,0.008783,0.991217,0.017986,0.982171,0.982014,0.982035,0.973197,0.999305,0.998632,0.981901,0.982014,0.655,0.009,0.65291,0.008808,652.91,8.808,923475,2078622,237413,100,38.729017,?,-1,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',2,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170922.1406,2499,278,275,3,0,98.920863,1.079137,0,0.983807,0.02482,0.089991,5.585809,19.092238,440.521372,21.943893,418.577479,1.584609,0.078935,1.505674,421.716176,1.516965,26612.489287,1,95,0.010929,2,0.989071,181,0,0,0.979381,1,0.989583,0.984214,1,1,0.989209,0.005457,0.994543,0.010791,0.989317,0.989209,0.989206,0.983915,0.999272,0.998728,0.989139,0.989209,0.675,0.007,0.666395,0.007167,666.395,7.167,924267,2078622,237413,99.640288,38.2494,?,-1,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',2,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170922.1406,2499,278,276,2,0,99.280576,0.719424,0,0.989207,0.021415,0.077503,4.819447,16.442878,440.521372,16.13554,424.385832,1.584609,0.058042,1.526568,424.770251,1.527951,26805.217341,1,95,0,0,1,183,0,0,1,1,1,1,1,1,0.992806,0.003444,0.996556,0.007194,0.992962,0.992806,0.992806,0.989363,0.999769,0.99953,0.992714,0.992806,0.689,0.008,0.678177,0.006744,678.177,6.744,952845,2078622,237413,100,38.848921,?,-1,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',2,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170922.1406,2499,278,274,4,0,98.561151,1.438849,0,0.978412,0.025635,0.083862,5.769304,17.792015,440.521372,19.41703,421.104342,1.584609,0.069845,1.514764,421.257235,1.515314,26583.527742,1,95,0.005464,1,0.994536,182,0,0,0.989583,1,0.994764,0.992056,0.999942,0.99989,0.985612,0.00712,0.99288,0.014388,0.985649,0.985612,0.985573,0.978514,0.999778,0.999533,0.985484,0.985612,0.757,0.009,0.731805,0.009059,731.805,9.059,933419,2078622,237413,100,39.448441,?,-1,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',2,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170922.1406,2499,278,276,2,0,99.280576,0.719424,0,0.989206,0.022158,0.074401,4.986751,15.78474,440.521372,16.471968,424.049404,1.584609,0.059252,1.525358,424.706414,1.527721,26801.188881,1,95,0,0,1,183,0,0,1,1,1,1,1,1,0.992806,0.00353,0.99647,0.007194,0.992806,0.992806,0.992806,0.989275,0.999769,0.99953,0.992712,0.992806,0.687,0.009,0.682995,0.008731,682.995,8.731,946333,2078622,237413,100,38.968825,?,-1,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',2,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170922.1406,2499,278,274,4,0,98.561151,1.438849,0,0.978412,0.024053,0.093932,5.412839,19.92736,440.566506,22.182262,418.384244,1.584772,0.079792,1.504979,422.304619,1.519081,26649.917354,1,95,0.005464,1,0.994536,182,0,0,0.989583,1,0.994764,0.992056,0.999942,0.99989,0.985612,0.007176,0.992824,0.014388,0.985609,0.985612,0.985591,0.978499,0.999247,0.998468,0.985484,0.985612,0.741,0.013,0.713224,0.012166,713.224,12.166,940547,2078622,237413,100,38.129496,?,-1,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',2,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170922.1406,2500,277,271,6,0,97.833935,2.166065,0,0.967494,0.038845,0.12062,8.742033,25.5904,438.940886,35.622148,403.318738,1.584624,0.1286,1.456024,409.390228,1.477943,25834.681968,0.989474,94,0.010989,2,0.989011,180,0.010526,1,0.979167,0.989474,0.984293,0.97606,0.998034,0.995208,0.978339,0.01095,0.98905,0.021661,0.978871,0.978339,0.978348,0.967834,0.997329,0.995035,0.978276,0.978339,0.694,0.005,0.677303,0.005817,677.303,5.817,848345,2079451,236584,99.638989,41.516245,?,-1,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',2,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170922.1406,2500,277,272,5,0,98.194946,1.805054,0,0.97292,0.032587,0.101691,7.333521,21.573586,438.971584,1096.015179,-657.043595,1.584735,3.956733,-2.371999,414.803801,1.497487,26176.509649,0.989362,93,0,0,1,183,0.010638,1,1,0.989362,0.994652,0.99196,0.993693,0.992972,0.981949,0.008949,0.991051,0.018051,0.982065,0.981949,0.981988,0.973036,0.996978,0.995488,0.981897,0.981949,0.681,0.005,0.662829,0.004846,662.829,4.846,914411,2079451,236584,99.638989,41.034898,?,-1,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',2,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170922.1406,2500,277,273,4,0,98.555957,1.444043,0,0.97833,0.025439,0.089069,5.724913,18.895927,438.971584,20.580624,418.39096,1.584735,0.074298,1.510437,419.632606,1.514919,26481.235044,1,94,0.010929,2,0.989071,181,0,0,0.979167,1,0.989474,0.984106,1,1,0.98556,0.007358,0.992642,0.01444,0.985862,0.98556,0.985472,0.978598,0.999768,0.999547,0.985369,0.98556,0.704,0.009,0.695409,0.009105,695.409,9.105,932891,2079451,236584,100,38.507822,?,-1,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170922.1406,2499,278,274,4,0,98.561151,1.438849,0,0.978414,0.012745,0.095959,2.867955,20.356637,440.597205,3228.303731,-2787.706527,1.584882,11.612603,-10.027721,429.994288,1.546742,27135.391106,1,94,0.01087,2,0.98913,182,0,0,0.979167,1,0.989474,0.984136,0.999827,0.999335,0.985612,0.007234,0.992766,0.014388,0.985682,0.985612,0.985571,0.978462,0.988059,0.986044,0.985582,0.985612,0.491,0.004,0.479488,0.003319,479.488,3.319,18757,2078622,237413,98.561151,33.333333,'Number of leaves: 26\nSize of the tree: 51\n',?,51,26,26
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170922.1406,2499,278,273,5,0,98.201439,1.798561,0,0.973011,0.014664,0.109432,3.30019,23.216793,440.521372,4304.76695,-3864.245578,1.584609,15.484773,-13.900164,428.023088,1.539651,27010.488343,0.978947,93,0.005464,1,0.994536,182,0.021053,2,0.989362,0.978947,0.984127,0.975984,0.983923,0.984462,0.982014,0.0091,0.9909,0.017986,0.982569,0.982014,0.982046,0.973311,0.982789,0.967477,0.982042,0.982014,0.289,0.001,0.282887,0.001018,282.887,1.018,21181,2078622,237413,98.201439,33.453237,'Number of leaves: 32\nSize of the tree: 63\n',?,63,32,32
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170922.1406,2499,278,272,6,0,97.841727,2.158273,0,0.967613,0.018951,0.120011,4.264902,25.461216,440.521372,2179.951303,-1739.429931,1.584609,7.841551,-6.256942,424.637084,1.527472,26796.813784,0.989474,94,0.010929,2,0.989071,181,0.010526,1,0.979167,0.989474,0.984293,0.976105,0.988956,0.980234,0.978417,0.010795,0.989205,0.021583,0.978405,0.978417,0.978353,0.96775,0.986883,0.971265,0.978181,0.978417,0.265,0,0.253061,0.000467,253.061,0.467,20373,2078622,237413,97.841727,34.172662,'Number of leaves: 30\nSize of the tree: 59\n',?,59,30,30
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170922.1406,2499,278,271,7,0,97.482014,2.517986,0,0.962209,0.020532,0.122604,4.620697,26.011402,440.521372,4311.881163,-3871.359791,1.584609,15.510364,-13.925755,422.960911,1.521442,26691.038562,1,95,0.027322,5,0.972678,178,0,0,0.95,1,0.974359,0.961272,0.993586,0.975896,0.97482,0.012867,0.987133,0.02518,0.975518,0.97482,0.974822,0.962581,0.985318,0.976786,0.974855,0.97482,0.271,0.001,0.257536,0.000613,257.536,0.613,19565,2078622,237413,98.201439,34.772182,'Number of leaves: 28\nSize of the tree: 55\n',?,55,28,28
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170922.1406,2499,278,273,5,0,98.201439,1.798561,0,0.973014,0.01553,0.108887,3.495043,23.101191,440.521372,3240.046913,-2799.525541,1.584609,11.654845,-10.070236,427.312779,1.537096,26965.664139,0.989474,94,0,0,1,183,0.010526,1,1,0.989474,0.994709,0.992016,0.992465,0.993071,0.982014,0.008869,0.991131,0.017986,0.982161,0.982014,0.982031,0.973234,0.987285,0.975864,0.981833,0.982014,0.296,0,0.259368,0.000326,259.368,0.326,21989,2078622,237413,98.201439,33.932854,'Number of leaves: 34\nSize of the tree: 67\n',?,67,34,34
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170922.1406,2499,278,271,7,0,97.482014,2.517986,0,0.962225,0.020449,0.130749,4.602006,27.739368,440.521372,4318.816238,-3878.294866,1.584609,15.53531,-13.950701,422.816643,1.520923,26681.934496,0.957895,91,0.005464,1,0.994536,182,0.042105,4,0.98913,0.957895,0.973262,0.959998,0.974403,0.96846,0.97482,0.012545,0.987455,0.02518,0.975152,0.97482,0.974819,0.962379,0.980588,0.958562,0.974862,0.97482,0.257,0,0.223031,0.000398,223.031,0.398,21989,2078622,237413,97.841727,33.932854,'Number of leaves: 34\nSize of the tree: 67\n',?,67,34,34
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170922.1406,2499,278,268,10,0,96.402878,3.597122,0,0.946046,0.024931,0.152287,5.610795,32.308975,440.521372,7534.652945,-7094.131573,1.584609,27.103068,-25.518459,418.250784,1.504499,26393.80496,0.989474,94,0.005464,1,0.994536,182,0.010526,1,0.989474,0.989474,0.989474,0.984009,0.989905,0.982655,0.964029,0.017538,0.982462,0.035971,0.964945,0.964029,0.964019,0.946793,0.970674,0.940892,0.9637,0.964029,0.171,0,0.163189,0.000315,163.189,0.315,21181,2078622,237413,96.76259,33.453237,'Number of leaves: 32\nSize of the tree: 63\n',?,63,32,32
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170922.1406,2500,277,274,3,0,98.916968,1.083032,0,0.98375,0.010582,0.077196,2.381421,16.37764,438.940886,1081.791134,-642.850249,1.584624,3.905383,-2.320759,430.210028,1.553105,27148.521133,1,95,0,0,1,182,0,0,1,1,1,1,1,1,0.98917,0.005328,0.994672,0.01083,0.989207,0.98917,0.989169,0.983891,0.997044,0.99367,0.989008,0.98917,0.156,0,0.154193,0.000302,154.193,0.302,21989,2079451,236584,99.638989,34.536703,'Number of leaves: 34\nSize of the tree: 67\n',?,67,34,34
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20170922.1406,2500,277,271,6,0,97.833935,2.166065,0,0.967499,0.016875,0.115047,3.797639,24.407999,438.940886,4307.020447,-3868.079562,1.584624,15.54881,-13.964186,424.478693,1.532414,26786.843658,1,95,0.005495,1,0.994505,181,0,0,0.989583,1,0.994764,0.992041,0.996992,0.988599,0.978339,0.010687,0.989313,0.021661,0.978298,0.978339,0.978299,0.967688,0.982343,0.963032,0.978036,0.978339,0.173,0,0.171895,0.000467,171.895,0.467,20373,2079451,236584,98.194946,33.694344,'Number of leaves: 30\nSize of the tree: 59\n',?,59,30,30
