@relation 'Sound_Gestures: -C 2'
@attribute 'gesture' {'tap', 'slap', 'stroke', 'tickle'}
@attribute 'place' {'head', 'body_left', 'body_right'}
@attribute 'pitchFFT_1' numeric
@attribute 'pitchFFTMin_1' numeric
@attribute 'pitchFFTMax_1' numeric
@attribute 'pitchFFTDif_1' numeric
@attribute 'pitchAutocorrelation_1' numeric
@attribute 'pitchAutocorrelationMin_1' numeric
@attribute 'pitchAutocorrelationMax_1' numeric
@attribute 'pitchAutocorrelationDif_1' numeric
@attribute 'pitchWavelet_1' numeric
@attribute 'pitchWaveletMin_1' numeric
@attribute 'pitchWaveletMax_1' numeric
@attribute 'pitchWaveletDif_1' numeric
@attribute 'centroide_1' numeric
@attribute 'centroideMin_1' numeric
@attribute 'centroideMax_1' numeric
@attribute 'centroideDif_1' numeric
@attribute 'rollOff_1' numeric
@attribute 'rollOffMin_1' numeric
@attribute 'rollOffMax_1' numeric
@attribute 'rollOffDif_1' numeric
@attribute 'ganancia_1' numeric
@attribute 'flux_1' numeric
@attribute 'fluxMin_1' numeric
@attribute 'fluxMax_1' numeric
@attribute 'fluxDif_1' numeric
@attribute 'SNR_1' numeric
@attribute 'SNRMax_1' numeric
@attribute 'zeroXMean_1' numeric
@attribute 'ZCRmin_1' numeric
@attribute 'ZCRmax_1' numeric
@attribute 'ZCRmax - ZCRmin_1' numeric
@attribute 'numWordsMinute_1' numeric
@attribute 'duration_1' numeric
@attribute 'pitchFFT_2' numeric
@attribute 'pitchFFTMin_2' numeric
@attribute 'pitchFFTMax_2' numeric
@attribute 'pitchFFTDif_2' numeric
@attribute 'pitchAutocorrelation_2' numeric
@attribute 'pitchAutocorrelationMin_2' numeric
@attribute 'pitchAutocorrelationMax_2' numeric
@attribute 'pitchAutocorrelationDif_2' numeric
@attribute 'pitchWavelet_2' numeric
@attribute 'pitchWaveletMin_2' numeric
@attribute 'pitchWaveletMax_2' numeric
@attribute 'pitchWaveletDif_2' numeric
@attribute 'centroide_2' numeric
@attribute 'centroideMin_2' numeric
@attribute 'centroideMax_2' numeric
@attribute 'centroideDif_2' numeric
@attribute 'rollOff_2' numeric
@attribute 'rollOffMin_2' numeric
@attribute 'rollOffMax_2' numeric
@attribute 'rollOffDif_2' numeric
@attribute 'ganancia_2' numeric
@attribute 'flux_2' numeric
@attribute 'fluxMin_2' numeric
@attribute 'fluxMax_2' numeric
@attribute 'fluxDif_2' numeric
@attribute 'SNR_2' numeric
@attribute 'SNRMax_2' numeric
@attribute 'zeroXMean_2' numeric
@attribute 'ZCRmin_2' numeric
@attribute 'ZCRmax_2' numeric
@attribute 'ZCRmax - ZCRmin_2' numeric
@attribute 'numWordsMinute_2' numeric
@attribute 'duration_2' numeric
@attribute 'pitchFFT_3' numeric
@attribute 'pitchFFTMin_3' numeric
@attribute 'pitchFFTMax_3' numeric
@attribute 'pitchFFTDif_3' numeric
@attribute 'pitchAutocorrelation_3' numeric
@attribute 'pitchAutocorrelationMin_3' numeric
@attribute 'pitchAutocorrelationMax_3' numeric
@attribute 'pitchAutocorrelationDif_3' numeric
@attribute 'pitchWavelet_3' numeric
@attribute 'pitchWaveletMin_3' numeric
@attribute 'pitchWaveletMax_3' numeric
@attribute 'pitchWaveletDif_3' numeric
@attribute 'centroide_3' numeric
@attribute 'centroideMin_3' numeric
@attribute 'centroideMax_3' numeric
@attribute 'centroideDif_3' numeric
@attribute 'rollOff_3' numeric
@attribute 'rollOffMin_3' numeric
@attribute 'rollOffMax_3' numeric
@attribute 'rollOffDif_3' numeric
@attribute 'ganancia_3' numeric
@attribute 'flux_3' numeric
@attribute 'fluxMin_3' numeric
@attribute 'fluxMax_3' numeric
@attribute 'fluxDif_3' numeric
@attribute 'SNR_3' numeric
@attribute 'SNRMax_3' numeric
@attribute 'zeroXMean_3' numeric
@attribute 'ZCRmin_3' numeric
@attribute 'ZCRmax_3' numeric
@attribute 'ZCRmax - ZCRmin_3' numeric
@attribute 'numWordsMinute_3' numeric
@attribute 'duration_3' numeric
@data
'stroke','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2756.25,1378.12,4134.38,2756.25,4410,1470,7350,5880,0,0,0,0,6799.6,6340.4,7258.81,918.41,6546.09,6201.56,6890.62,689.062,0.041,0.9551,0.7911,1.1191,0.3281,271.464,378.757,55,54,56,2,0,609.524,1205.86,1205.86,1205.86,0,1225,1225,1225,0,0,0,0,0,2477.07,2477.07,2477.07,0,1205.86,1205.86,1205.86,0,0.0408,0.8367,0.8367,0.8367,0,47.6457,47.6457,19,19,19,0,0,603.719
'stroke','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6098.2,3962.11,10508.2,6546.09,6798.75,5512.5,11025,5512.5,0,0,0,0,7791.59,6810.71,8513.97,1703.26,6563.32,5857.03,8441.02,2583.98,0.0235,0.6487,0.3606,1.0788,0.7182,128.715,195.515,72.4,66,90,24,0,1102.95,1378.12,1378.12,1378.12,0,1470,1470,1470,0,0,0,0,0,2309.69,2309.69,2309.69,0,1378.12,1378.12,1378.12,0,0.0219,0.646,0.646,0.646,0,33.011,33.011,17,17,17,0,0,603.719
'stroke','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205.86,1205.86,1205.86,0,1050,1050,1050,0,0,0,0,0,1777.72,1777.72,1777.72,0,1033.59,1033.59,1033.59,0,0.018,0.6516,0.6516,0.6516,0,26.4271,26.4271,14,14,14,0,0,603.719
'stroke','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7751.95,7751.95,7751.95,0,7350,7350,7350,0,0,0,0,0,6308.67,6308.67,6308.67,0,6373.83,6373.83,6373.83,0,0.0085,1.1314,1.1314,1.1314,0,30.8541,30.8541,66,66,66,0,0,603.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5512.5,861.328,9991.41,9130.08,6107.6,1002.27,11025,10022.7,0,0,0,0,8015.41,5976.66,9874.19,3897.52,8010.35,4995.7,10163.7,5167.97,0.0282,0.9978,0.8298,1.139,0.3093,261.885,526.251,77,49,109,60,0,626.939,861.328,861.328,861.328,0,918.75,918.75,918.75,0,0,0,0,0,1675.83,1675.83,1675.83,0,861.328,861.328,861.328,0,0.0332,0.722,0.722,0.722,0,35.9756,35.9756,9,9,9,0,0,603.719
'stroke','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6483.45,1550.39,9991.41,8441.02,4897.69,1470,11025,9555,0,0,0,0,7760.02,5561.47,9963.47,4402,6812.32,4651.17,9646.88,4995.7,0.0426,0.7096,0.1812,1.3637,1.1825,117.296,287.749,76.3636,58,111,53,0,1126.17,1033.59,1033.59,1033.59,0,1192.76,1160.53,1225,64.4737,0,0,0,0,1915.5,1545.95,2285.06,739.114,1205.86,1205.86,1205.86,0,0.0848,0.658,0.3741,0.9418,0.5677,86.0251,114.593,14.5,14,15,1,0,609.524
'stroke','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378.12,1378.12,1378.12,0,3150,3150,3150,0,0,0,0,0,6050.75,6050.75,6050.75,0,4823.44,4823.44,4823.44,0,0.0118,1.3052,1.3052,1.3052,0,117.075,117.075,50,50,50,0,0,603.719,1378.12,1378.12,1378.12,0,1378.12,1378.12,1378.12,0,0,0,0,0,2690.34,2690.34,2690.34,0,1378.12,1378.12,1378.12,0,0.0169,0.6408,0.6408,0.6408,0,26.7772,26.7772,14,14,14,0,0,603.719
'stroke','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10077.5,9302.34,10335.9,1033.59,6339.38,1102.5,11025,9922.5,0,0,0,0,7756.22,4461.56,9821.32,5359.76,7838.09,3100.78,10163.7,7062.89,0.0242,0.9295,0.7562,1.0589,0.3027,212.289,410.25,86.5,47,116,69,0,859.138,947.461,689.062,1205.86,516.797,1021.26,882,1160.53,278.526,0,0,0,0,1891.53,1732.1,2050.96,318.86,947.461,861.328,1033.59,172.266,0.0379,0.6254,0.5575,0.6933,0.1358,63.2036,82.5325,14.5,12,17,5,0,609.524
'stroke','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7464.84,6546.09,7924.22,1378.12,5137.1,711.29,7350,6638.71,0,0,0,0,5698.24,4627.68,6297.66,1669.97,5110.55,3445.31,6029.3,2583.98,0.0344,0.8905,0.6964,1.1375,0.4411,239.725,380.763,61,28,79,51,0,621.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7259.77,1550.39,9991.41,8441.02,7321.88,1575,11025,9450,0,0,0,0,8372.6,5941.89,9693.84,3751.95,7727.34,4823.44,9819.14,4995.7,0.0421,0.7703,0.2767,1.3714,1.0948,231.2,540.826,86.9762,56,114,58,0,969.433,3962.11,1550.39,6373.83,4823.44,1436.03,1297.06,1575,277.941,0,0,0,0,5787.81,2617.54,8958.08,6340.54,4565.04,1550.39,7579.69,6029.3,0.0347,1.1153,0.8775,1.3532,0.4757,37.3072,47.2779,46.5,17,76,59,0,847.528
'stroke','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3359.18,1550.39,5167.97,3617.58,2572.5,1470,3675,2205,0,0,0,0,5758.17,4589.95,6926.38,2336.43,4823.44,3100.78,6546.09,3445.31,0.0079,0.9598,0.8329,1.0868,0.2538,87.1624,88.7629,54.5,40,69,29,0,609.524,1033.59,1033.59,1033.59,0,1378.12,1378.12,1378.12,0,0,0,0,0,1997.55,1997.55,1997.55,0,1033.59,1033.59,1033.59,0,0.0182,1.3787,1.3787,1.3787,0,32.5693,32.5693,13,13,13,0,0,603.719
'stroke','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8914.75,7751.95,9646.88,1894.92,7527.82,711.29,11025,10313.7,0,0,0,0,6684.55,3406.57,8568.82,5162.25,6373.83,861.328,9302.34,8441.02,0.026,0.7972,0.4685,1.0885,0.6201,256.709,388.817,83,56,103,47,0,621.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5627.34,4134.38,8613.28,4478.91,1150.4,848.077,1378.12,530.048,0,0,0,0,6001.78,4653.18,7283.37,2630.19,5282.81,3617.58,7235.16,3617.58,0.0188,0.8482,0.6769,0.9809,0.304,178.73,241.193,60.3333,48,67,19,0,615.329,689.062,689.062,689.062,0,1225,1225,1225,0,0,0,0,0,2973.76,2973.76,2973.76,0,1378.12,1378.12,1378.12,0,0.0208,0.692,0.692,0.692,0,35.1965,35.1965,22,22,22,0,0,603.719
'stroke','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.531,344.531,344.531,0,760.345,760.345,760.345,0,0,0,0,0,3323.26,3323.26,3323.26,0,861.328,861.328,861.328,0,0.0767,0.6976,0.6976,0.6976,0,399.867,399.867,52,52,52,0,0,603.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7493.55,7407.42,7579.69,172.266,7350,7350,7350,0,0,0,0,0,7663.83,7479.27,7848.38,369.11,7493.55,7407.42,7579.69,172.266,0.0128,1.0744,0.9223,1.2265,0.3042,104.919,110.199,80,78,82,4,0,1073.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3617.58,3617.58,3617.58,0,3150,3150,3150,0,0,0,0,0,7163.59,7163.59,7163.59,0,7062.89,7062.89,7062.89,0,0.0107,1.2658,1.2658,1.2658,0,126.533,126.533,74,74,74,0,0,603.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3789.84,3789.84,3789.84,0,3675,3675,3675,0,0,0,0,0,5445.97,5445.97,5445.97,0,4134.38,4134.38,4134.38,0,0.0209,0.8265,0.8265,0.8265,0,92.262,92.262,51,51,51,0,0,603.719,1205.86,1205.86,1205.86,0,1160.53,1160.53,1160.53,0,0,0,0,0,1674.98,1674.98,1674.98,0,1205.86,1205.86,1205.86,0,0.0226,0.6567,0.6567,0.6567,0,29.0431,29.0431,16,16,16,0,0,603.719
'stroke','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10163.7,10163.7,10163.7,0,11025,11025,11025,0,0,0,0,0,8478.25,8478.25,8478.25,0,9130.08,9130.08,9130.08,0,0.0121,0.9819,0.9819,0.9819,0,103.939,103.939,86,86,86,0,0,603.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3387.89,172.266,9130.08,8957.81,7700,1050,11025,9975,0,0,0,0,6446.71,4534.58,8285.01,3750.44,5971.88,2928.52,8785.55,5857.03,0.0245,0.8671,0.7212,1.098,0.3768,239.955,498.357,75.6667,48,99,51,0,638.549,689.062,689.062,689.062,0,958.696,958.696,958.696,0,0,0,0,0,2927.37,2927.37,2927.37,0,1033.59,1033.59,1033.59,0,0.0268,0.8274,0.8274,0.8274,0,37.4702,37.4702,26,26,26,0,0,603.719
'tickle','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4112.84,861.328,10335.9,9474.61,4364.39,882,11025,10143,0,0,0,0,7127.35,4893.33,8557.85,3664.52,7364.36,4134.38,9646.88,5512.5,0.022,0.6322,0.4395,0.7815,0.342,242.328,413.17,65.5,39,92,53,0,1062.31,1102.5,689.062,1550.39,861.328,1151.63,882,1378.12,496.125,0,0,0,0,2303.78,1346.33,4160.63,2814.3,1257.54,861.328,1722.66,861.328,0.0246,0.5236,0.3601,0.763,0.4029,39.9581,78.2028,17.6,8,27,19,0,1149.39
'tickle','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4823.44,1378.12,9991.41,8613.28,4060,1470,11025,9555,0,0,0,0,6004.09,2499.85,9409.77,6909.91,5311.52,1378.12,9646.88,8268.75,0.0338,0.8078,0.5013,1.0748,0.5736,245.081,478.231,53.1667,18,86,68,0,899.773,1304.3,1033.59,1550.39,516.797,1421.88,1225,1470,245,0,0,0,0,2117.71,1361.31,2620.86,1259.55,1353.52,1033.59,1550.39,516.797,0.0297,0.4657,0.2225,0.951,0.7286,42.4226,99.7717,15.4286,7,24,17,0,940.408
'tickle','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033.59,1033.59,1033.59,0,1131.51,1102.5,1160.53,58.0263,0,0,0,0,1698.88,1511.74,1886.03,374.288,1119.73,1033.59,1205.86,172.266,0.0504,0.3461,0.1951,0.4972,0.3021,43.1826,50.6381,13,13,13,0,0,650.159
'tickle','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670.12,1378.12,3962.11,2583.98,1752.92,816.667,3150,2333.33,0,0,0,0,4856.73,4150.01,5592.03,1442.01,3789.84,2928.52,4651.17,1722.66,0.0164,0.7672,0.3221,1.0808,0.7587,81.0117,90.658,45.25,34,70,36,0,876.553,1291.99,1033.59,1378.12,344.531,1323.73,1160.53,1378.12,217.599,0,0,0,0,2084.14,1772.64,2660.47,887.828,1335.06,1205.86,1378.12,172.266,0.0405,0.4048,0.1463,0.7801,0.6338,55.2707,95.3935,22.25,11,39,28,0,859.138
'tickle','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205.86,1033.59,1378.12,344.531,1347.5,1225,1470,245,0,0,0,0,1820.5,1783.07,1857.93,74.8589,1291.99,1205.86,1378.12,172.266,0.0228,0.433,0.375,0.491,0.116,26.7737,27.9528,15,15,15,0,0,737.234
'tickle','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2342.81,172.266,7751.95,7579.69,1424.72,882,2004.55,1122.55,0,0,0,0,5903.51,4689.57,7356.64,2667.07,5236.88,2583.98,7579.69,4995.7,0.0682,0.7498,0.6501,0.8126,0.1625,424.317,617.355,46.6,23,71,48,0,841.723,1033.59,689.062,1378.12,689.062,1151.77,1002.27,1297.06,294.786,0,0,0,0,2362.89,1344.84,3052.72,1707.89,1255.08,1033.59,1722.66,689.062,0.029,0.5165,0.4193,0.5666,0.1472,38.9649,48.8178,18.1429,13,30,17,0,882.358
'tickle','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3445.31,861.328,9991.41,9130.08,1562.33,1102.5,3150,2047.5,0,0,0,0,5508.99,4076.95,7128.21,3051.26,5020.31,2411.72,7579.69,5167.97,0.0127,0.6832,0.4696,0.9073,0.4377,115.387,226.356,55.7143,24,94,70,0,905.578,1033.59,861.328,1205.86,344.531,1111.68,958.696,1225,266.304,0,0,0,0,1913.17,1159.04,2761.06,1602.02,1119.73,861.328,1205.86,344.531,0.037,0.5074,0.268,0.7551,0.4871,53.9194,114.762,15.25,11,25,14,0,905.578
'tickle','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2153.32,1378.12,3962.11,2583.98,1741.25,1470,2450,980,0,0,0,0,5139.57,2909,6397.59,3488.59,4220.51,1722.66,5857.03,4134.38,0.0157,0.6948,0.5268,0.896,0.3692,104.454,130.505,52.5,18,77,59,0,818.503,1205.86,1033.59,1378.12,344.531,1337.59,1297.06,1378.12,81.0662,0,0,0,0,1702.04,1651.27,1752.81,101.543,1291.99,1205.86,1378.12,172.266,0.071,0.2658,0.1578,0.3738,0.216,105.538,165.074,17.5,15,20,5,0,655.964
'tickle','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464.26,1033.59,1894.92,861.328,1376.63,1102.5,1575,472.5,0,0,0,0,4438.81,2088.08,6901.39,4813.31,3703.71,1205.86,7062.89,5857.03,0.0146,1.0025,0.7407,1.1074,0.3667,120.562,237.547,43.375,14,76,62,0,998.458,1171.41,861.328,1722.66,861.328,1498.41,1297.06,1575,277.941,0,0,0,0,2283.8,1870.05,2670.89,800.839,1584.84,1550.39,1722.66,172.266,0.0234,0.4383,0.2222,0.5553,0.3331,42.7605,52.6043,16.2,14,18,4,0,992.653
'tickle','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3229.98,344.531,8957.81,8613.28,3307.6,711.29,7350,6638.71,0,0,0,0,5436.62,3502.9,7179.19,3676.29,4931.1,689.062,7235.16,6546.09,0.0293,0.8801,0.6786,1.1676,0.489,325.827,943.175,60.5,40,88,48,0,928.798,1309.22,1205.86,1550.39,344.531,1306.61,1102.5,1575,472.5,0,0,0,0,2212.05,1659.51,2846.58,1187.07,1378.12,1205.86,1550.39,344.531,0.0269,0.4301,0.2119,0.6615,0.4496,45.8163,83.4731,16.8,11,22,11,0,928.798
'tickle','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4774.22,861.328,7924.22,7062.89,3722.15,848.077,7350,6501.92,0,0,0,0,5603.17,4674.85,7061.06,2386.21,5463.28,4478.91,7235.16,2756.25,0.0128,0.6441,0.4744,0.9041,0.4297,127.235,210.295,55.1429,40,76,36,0,946.213,1205.86,861.328,1550.39,689.062,1321.25,1050,1575,525,0,0,0,0,2878.29,2173.77,3514.33,1340.57,1550.39,1378.12,1722.66,344.531,0.0232,0.6235,0.4073,0.775,0.3677,43.2476,55.7492,20.6,13,28,15,0,922.993
'tickle','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4608.11,1378.12,7751.95,6373.83,1225,1102.5,1470,367.5,0,0,0,0,6082.7,4918.5,7321.23,2402.72,5986.23,3962.11,7579.69,3617.58,0.0136,0.5594,0.2548,0.816,0.5612,128.25,183.097,62.25,41,82,41,0,946.213,1033.59,1033.59,1033.59,0,1163.75,1102.5,1225,122.5,0,0,0,0,1388.56,1380.56,1396.55,15.9823,1119.73,1033.59,1205.86,172.266,0.0336,0.377,0.2213,0.5328,0.3114,48.7685,57.0404,13,13,13,0,0,638.549
'tickle','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3904.69,172.266,9646.88,9474.61,2327.86,882,11025,10143,0,0,0,0,6207.55,2558.81,7787.87,5229.07,5895.31,861.328,8785.55,7924.22,0.0369,0.8091,0.5425,1.1366,0.594,382.339,980.831,62.1111,8,103,95,0,998.458,984.375,689.062,1378.12,689.062,1152.85,1002.27,1297.06,294.786,0,0,0,0,2263.47,1360.98,3267.92,1906.94,1181.25,861.328,1550.39,689.062,0.0243,0.4654,0.3344,0.5864,0.252,41.4044,57.1803,15.7143,11,21,10,0,998.458
'tickle','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464.26,1378.12,1550.39,172.266,1575,1575,1575,0,0,0,0,0,5313.9,3688.17,6939.63,3251.46,4909.57,2411.72,7407.42,4995.7,0.0138,1.082,0.9365,1.2276,0.2911,85.7826,86.3977,45,28,62,34,0,760.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'tickle','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2627.05,1378.12,3962.11,2583.98,2047.5,1470,3675,2205,0,0,0,0,5133.03,4210.77,5508.91,1298.14,4263.57,3789.84,4651.17,861.328,0.0091,0.5825,0.5257,0.696,0.1703,97.4011,107.8,40,32,59,27,0,905.578,1435.55,1378.12,1550.39,172.266,1378.12,1378.12,1378.12,0,0,0,0,0,1866.6,1594.81,2046.35,451.54,1378.12,1378.12,1378.12,0,0.026,0.3636,0.096,0.839,0.743,31.2894,33.5703,19.3333,16,25,9,0,905.578
'tickle','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378.12,1378.12,1378.12,0,1476.56,1378.12,1575,196.875,0,0,0,0,4606.13,3740.36,5471.89,1731.53,3445.31,1894.92,4995.7,3100.78,0.0164,0.5579,0.5463,0.5695,0.0231,48.3172,50.9832,36.5,32,41,9,0,655.964,1076.66,1033.59,1205.86,172.266,1279.04,1225,1297.06,72.0588,0,0,0,0,1940.67,1767.65,2265.36,497.708,1248.93,1205.86,1378.12,172.266,0.0256,0.3958,0.3146,0.5053,0.1907,29.4222,32.1764,14.25,12,16,4,0,806.893
'tickle','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119.73,861.328,1378.12,516.797,1286.25,1102.5,1470,367.5,0,0,0,0,3310.4,2206.97,4413.83,2206.86,2756.25,1550.39,3962.11,2411.72,0.0127,0.7252,0.4374,1.0129,0.5754,33.7918,41.5485,32,17,47,30,0,661.769,1162.79,1033.59,1550.39,516.797,1257.52,1102.5,1470,367.5,0,0,0,0,1995.71,1560.03,2636,1075.97,1291.99,1033.59,1550.39,516.797,0.0286,0.3865,0.3225,0.4903,0.1678,34.9526,47.0459,15,13,17,4,0,644.354
'tickle','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550.39,1550.39,1550.39,0,1225,1225,1225,0,0,0,0,0,5139.3,5139.3,5139.3,0,4478.91,4478.91,4478.91,0,0.0127,0.7813,0.7813,0.7813,0,76.1519,76.1519,47,47,47,0,0,603.719,1550.39,1550.39,1550.39,0,1470,1470,1470,0,0,0,0,0,2223.19,2223.19,2223.19,0,1550.39,1550.39,1550.39,0,0.037,1.0059,1.0059,1.0059,0,36.8429,36.8429,16,16,16,0,0,603.719
'tickle','body_left',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579.1,1033.59,1894.92,861.328,1610.92,1160.53,2205,1044.47,0,0,0,0,5216.83,2716.74,6744.89,4028.15,4593.75,1550.39,7235.16,5684.77,0.0161,0.7287,0.4944,0.9014,0.4069,107.545,168.617,44.5,21,60,39,0,928.798,1412.58,689.062,1722.66,1033.59,1426.49,711.29,1696.15,984.864,0,0,0,0,2374.37,2004.41,3088.11,1083.69,1515.94,1033.59,1722.66,689.062,0.0227,0.5787,0.309,0.8273,0.5183,33.625,53.2029,17.6,13,28,15,0,847.528
